Id,X,Y,Signal,Bincode
2120,355,-200,74,501.0
2121,355,-183,74,501.0
2122,355,-177,74,501.0
2123,355,-53,100,502.0
2124,355,-41,116,502.0
2125,355,-30,74,501.0
2126,355,-21,100,502.0
2127,355,52,116,502.0
2128,355,285,74,501.0
2129,356,-83,70,501.0
2130,356,-54,100,502.0
2131,356,-37,74,501.0
2132,356,-20,100,502.0
2133,356,54,74,501.0
2134,357,-214,74,501.0
2135,357,-133,20,500.0
2136,357,-132,20,500.0
2137,357,-129,20,500.0
2138,357,-128,20,500.0
2139,357,-127,20,500.0
2140,357,-55,100,502.0
2141,357,-36,74,501.0
2142,357,-19,100,502.0
2143,357,55,74,501.0
2144,358,-213,74,501.0
2145,358,-56,100,502.0
2146,358,-18,100,502.0
2147,359,-221,70,501.0
2148,359,-220,70,501.0
2149,359,-166,83,501.0
2150,359,-8,83,501.0
2151,359,-7,83,501.0
2152,359,-6,83,501.0
2153,359,285,74,501.0
2154,360,-221,70,501.0
2155,360,-209,70,501.0
2156,360,-166,83,501.0
2157,360,-121,100,502.0
2158,360,-6,83,501.0
2159,361,-223,70,501.0
2160,361,-222,70,501.0
2161,361,-221,70,501.0
2162,361,-209,70,501.0
2163,361,-166,83,501.0
2164,361,-165,83,501.0
2165,361,-164,83,501.0
2166,361,-163,83,501.0
2167,361,-154,166,503.0
2168,361,-122,100,502.0
2169,361,-74,74,501.0
2170,361,-6,83,501.0
2171,362,-213,74,501.0
2172,362,-209,70,501.0
2173,362,-156,166,503.0
2174,362,-152,166,503.0
2175,362,-123,100,502.0
2176,362,-32,50,500.0
2177,362,-6,83,501.0
2178,363,-214,74,501.0
2179,363,-187,20,500.0
2180,363,-186,20,500.0
2181,363,-185,20,500.0
2182,363,-182,20,500.0
2183,363,-181,20,500.0
2184,363,-124,100,502.0
2185,363,-47,83,501.0
2186,363,-46,83,501.0
2187,363,-45,83,501.0
2188,363,-44,83,501.0
2189,363,-34,90,501.0
2190,363,-33,90,501.0
2191,364,-209,70,501.0
2192,364,-47,83,501.0
2193,364,-34,50,500.0
2194,364,-33,90,501.0
2195,365,-209,70,501.0
2196,365,-169,70,501.0
2197,365,-156,166,503.0
2198,365,-153,166,503.0
2199,365,-78,74,501.0
2200,365,-72,74,501.0
2201,365,-47,83,501.0
2202,366,-169,70,501.0
2203,366,-63,20,500.0
2204,366,-62,20,500.0
2205,366,-59,20,500.0
2206,366,-58,20,500.0
2207,366,-57,20,500.0
2208,366,-36,50,500.0
2209,366,-24,74,501.0
2210,367,-153,166,503.0
2211,367,-152,166,503.0
2212,367,-151,166,503.0
2213,367,-150,166,503.0
2214,367,-23,74,501.0
2215,368,-140,50,500.0
2216,368,-50,111,502.0
2217,368,-34,50,500.0
2218,368,-33,90,501.0
2219,368,9,206,504.0
2220,368,10,206,504.0
2221,369,-180,100,502.0
2222,369,-34,90,501.0
2223,369,-33,90,501.0
2224,369,-22,116,502.0
2225,369,-20,116,502.0
2226,369,10,206,504.0
2227,369,30,70,501.0
2228,370,-181,100,502.0
2229,370,-172,83,501.0
2230,370,-21,116,502.0
2231,370,10,206,504.0
2232,371,-195,100,502.0
2233,371,-182,100,502.0
2234,371,-172,83,501.0
2235,371,-19,74,501.0
2236,371,1,83,501.0
2237,371,3,83,501.0
2238,371,30,70,501.0
2239,372,-202,116,502.0
2240,372,-201,116,502.0
2241,372,-197,116,502.0
2242,372,-194,116,502.0
2243,372,-183,100,502.0
2244,372,-172,83,501.0
2245,372,-155,74,501.0
2246,372,-149,74,501.0
2247,372,-138,50,500.0
2248,372,-130,50,500.0
2249,372,-18,74,501.0
2250,372,30,70,501.0
2251,373,-184,100,502.0
2252,373,-154,74,501.0
2253,373,-150,74,501.0
2254,373,-137,90,501.0
2255,373,-136,90,501.0
2256,373,-132,90,501.0
2257,373,-131,90,501.0
2258,373,-81,20,500.0
2259,373,-80,20,500.0
2260,373,1,83,501.0
2261,374,-195,116,502.0
2262,374,-152,179,503.0
2263,374,-137,90,501.0
2264,374,-136,50,500.0
2265,374,-132,50,500.0
2266,374,-131,90,501.0
2267,374,-33,74,501.0
2268,374,-27,74,501.0
2269,375,-175,111,502.0
2270,375,-153,179,503.0
2271,375,-152,179,503.0
2272,375,-151,179,503.0
2273,375,-125,116,502.0
2274,375,-32,74,501.0
2275,375,-28,74,501.0
2276,375,-4,116,502.0
2277,375,10,50,500.0
2278,376,-152,179,503.0
2279,376,-134,50,500.0
2280,376,-75,111,502.0
2281,376,-69,111,502.0
2282,376,-31,74,501.0
2283,376,-29,74,501.0
2284,376,8,243,504.0
2285,376,9,243,504.0
2286,377,-74,74,501.0
2287,377,-70,74,501.0
2288,377,-17,70,501.0
2289,377,-6,116,502.0
2290,377,-3,116,502.0
2291,377,8,50,500.0
2292,377,9,243,504.0
2293,377,45,116,502.0
2294,378,-137,90,501.0
2295,378,-136,50,500.0
2296,378,-132,50,500.0
2297,378,-131,90,501.0
2298,378,-92,83,501.0
2299,378,-91,83,501.0
2300,378,-90,83,501.0
2301,378,-72,116,502.0
2302,378,-57,111,502.0
2303,378,-51,111,502.0
2304,378,-31,74,501.0
2305,378,-29,74,501.0
2306,378,-17,70,501.0
2307,378,-16,70,501.0
2308,378,-15,70,501.0
2309,378,-4,116,502.0
2310,378,44,116,502.0
2311,378,46,116,502.0
2312,379,-163,100,502.0
2313,379,-150,206,504.0
2314,379,-137,90,501.0
2315,379,-136,90,501.0
2316,379,-132,90,501.0
2317,379,-131,90,501.0
2318,379,-73,116,502.0
2319,379,-71,116,502.0
2320,379,-56,74,501.0
2321,379,-52,74,501.0
2322,379,-32,74,501.0
2323,379,-28,74,501.0
2324,379,-15,70,501.0
2325,379,-5,116,502.0
2326,379,-2,116,502.0
2327,379,17,83,501.0
2328,379,18,83,501.0
2329,379,19,83,501.0
2330,379,20,83,501.0
2331,379,45,116,502.0
2332,380,-162,100,502.0
2333,380,-150,206,504.0
2334,380,-138,50,500.0
2335,380,-130,50,500.0
2336,380,-72,116,502.0
2337,380,-44,83,501.0
2338,380,-33,74,501.0
2339,380,-27,74,501.0
2340,380,-15,70,501.0
2341,380,17,83,501.0
2342,380,43,74,501.0
2343,380,47,74,501.0
2344,381,-161,100,502.0
2345,381,-74,74,501.0
2346,381,-70,74,501.0
2347,381,8,50,500.0
2348,381,9,243,504.0
2349,381,17,83,501.0
2350,381,27,74,501.0
2351,381,42,74,501.0
2352,382,-160,100,502.0
2353,382,-151,206,504.0
2354,382,-150,206,504.0
2355,382,-148,206,504.0
2356,382,-75,111,502.0
2357,382,-69,111,502.0
2358,382,8,243,504.0
2359,382,9,243,504.0
2360,383,-159,100,502.0
2361,383,-52,74,501.0
2362,383,-21,70,501.0
2363,383,-7,90,501.0
2364,383,-6,90,501.0
2365,383,-2,90,501.0
2366,383,-1,90,501.0
2367,383,10,50,500.0
2368,384,-150,206,504.0
2369,384,-136,206,504.0
2370,384,-51,111,502.0
2371,384,-45,50,500.0
2372,384,-37,50,500.0
2373,384,-21,70,501.0
2374,384,-7,90,501.0
2375,384,-6,50,500.0
2376,384,-2,50,500.0
2377,384,-1,90,501.0
2378,385,-150,206,504.0
2379,385,-62,83,501.0
2380,385,-44,243,504.0
2381,385,-43,243,504.0
2382,385,-39,243,504.0
2383,385,-38,243,504.0
2384,386,-170,166,503.0
2385,386,-138,206,504.0
2386,386,-62,83,501.0
2387,386,-44,243,504.0
2388,386,-43,50,500.0
2389,386,-39,50,500.0
2390,386,-38,243,504.0
2391,386,31,74,501.0
2392,386,49,83,501.0
2393,386,51,83,501.0
2394,387,-77,70,501.0
2395,387,-59,83,501.0
2396,387,30,74,501.0
2397,388,-137,206,504.0
2398,388,-100,83,501.0
2399,388,-92,70,501.0
2400,388,-77,70,501.0
2401,388,-76,70,501.0
2402,388,-75,70,501.0
2403,388,-41,50,500.0
2404,388,-31,83,501.0
2405,388,-30,83,501.0
2406,388,-29,83,501.0
2407,388,27,74,501.0
2408,388,29,74,501.0
2409,388,49,83,501.0
2410,389,-158,70,501.0
2411,389,-136,206,504.0
2412,389,-133,206,504.0
2413,389,-92,70,501.0
2414,389,-75,70,501.0
2415,390,-160,70,501.0
2416,390,-159,70,501.0
2417,390,-158,70,501.0
2418,390,-92,70,501.0
2419,390,-75,70,501.0
2420,390,-44,243,504.0
2421,390,-43,50,500.0
2422,390,-39,50,500.0
2423,390,-38,243,504.0
2424,390,-10,74,501.0
2425,390,-4,74,501.0
2426,390,19,50,500.0
2427,390,27,74,501.0
2428,390,29,74,501.0
2429,390,38,70,501.0
2430,390,39,70,501.0
2431,390,44,116,502.0
2432,391,-167,243,504.0
2433,391,-137,74,501.0
2434,391,-133,74,501.0
2435,391,-44,243,504.0
2436,391,-43,243,504.0
2437,391,-39,243,504.0
2438,391,-38,243,504.0
2439,391,-9,74,501.0
2440,391,-5,74,501.0
2441,391,18,90,501.0
2442,391,26,74,501.0
2443,392,-169,243,504.0
2444,392,-168,243,504.0
2445,392,-145,74,501.0
2446,392,-138,74,501.0
2447,392,-132,74,501.0
2448,392,-92,70,501.0
2449,392,-83,83,501.0
2450,392,-51,166,503.0
2451,392,-45,50,500.0
2452,392,-37,50,500.0
2453,392,-7,116,502.0
2454,392,18,90,501.0
2455,392,25,74,501.0
2456,392,42,116,502.0
2457,392,45,116,502.0
2458,393,-169,243,504.0
2459,393,-168,243,504.0
2460,393,-92,70,501.0
2461,393,-70,70,501.0
2462,393,-69,70,501.0
2463,393,-68,70,501.0
2464,393,-67,70,501.0
2465,393,-51,166,503.0
2466,393,-33,74,501.0
2467,393,44,116,502.0
2468,394,-162,50,500.0
2469,394,-154,50,500.0
2470,394,-103,111,502.0
2471,394,-86,83,501.0
2472,394,-67,70,501.0
2473,394,-51,166,503.0
2474,394,43,116,502.0
2475,394,46,116,502.0
2476,395,-161,243,504.0
2477,395,-160,243,504.0
2478,395,-156,243,504.0
2479,395,-155,243,504.0
2480,395,-104,74,501.0
2481,395,-55,83,501.0
2482,395,-51,166,503.0
2483,396,-161,243,504.0
2484,396,-160,50,500.0
2485,396,-106,116,502.0
2486,396,-55,83,501.0
2487,396,-54,83,501.0
2488,397,-107,116,502.0
2489,397,-105,116,502.0
2490,397,-48,166,503.0
2491,397,-45,166,503.0
2492,397,-37,74,501.0
2493,397,-35,74,501.0
2494,398,-158,50,500.0
2495,398,-151,116,502.0
2496,398,-106,116,502.0
2497,398,-38,74,501.0
2498,398,-34,74,501.0
2499,398,58,116,502.0
2500,399,-151,116,502.0
2501,399,-108,74,501.0
2502,399,-104,74,501.0
2503,399,-45,166,503.0
2504,399,-44,166,503.0
2505,399,-39,74,501.0
2506,399,44,116,502.0
2507,400,-161,243,504.0
2508,400,-160,50,500.0
2509,400,-109,111,502.0
2510,400,-103,111,502.0
2511,400,-71,100,502.0
2512,400,44,116,502.0
2513,400,56,116,502.0
2514,400,59,116,502.0
2515,401,-161,243,504.0
2516,401,-160,243,504.0
2517,401,-153,116,502.0
2518,401,-151,116,502.0
2519,401,-72,100,502.0
2520,401,58,116,502.0
2521,402,-162,50,500.0
2522,402,-97,116,502.0
2523,402,-81,74,501.0
2524,402,-80,74,501.0
2525,402,-79,74,501.0
2526,402,-73,100,502.0
2527,402,57,116,502.0
2528,402,60,116,502.0
2529,403,-153,116,502.0
2530,403,-95,116,502.0
2531,403,-87,166,503.0
2532,404,-153,116,502.0
2533,404,-87,166,503.0
2534,404,-55,243,504.0
2535,404,-54,243,504.0
2536,404,-50,243,504.0
2537,404,-49,243,504.0
2538,405,-147,70,501.0
2539,405,-146,70,501.0
2540,405,-145,70,501.0
2541,405,-90,74,501.0
2542,405,-87,166,503.0
2543,405,-56,50,500.0
2544,405,-45,100,502.0
2545,406,-147,70,501.0
2546,406,-87,166,503.0
2547,407,-148,70,501.0
2548,407,-147,70,501.0
2549,407,-106,100,502.0
2550,408,-105,100,502.0
2551,408,58,74,501.0
2552,408,64,74,501.0
2553,409,-158,83,501.0
2554,409,-104,100,502.0
2555,409,-49,116,502.0
2556,409,59,74,501.0
2557,409,63,74,501.0
2558,410,-103,100,502.0
2559,410,-79,83,501.0
2560,410,-78,83,501.0
2561,410,-77,83,501.0
2562,410,-76,83,501.0
2563,410,61,179,503.0
2564,411,-156,83,501.0
2565,411,-126,83,501.0
2566,411,-121,74,501.0
2567,411,-114,74,501.0
2568,411,-102,100,502.0
2569,411,-90,74,501.0
2570,411,-79,83,501.0
2571,411,61,179,503.0
2572,411,62,179,503.0
2573,412,-156,83,501.0
2574,412,-120,74,501.0
2575,412,-79,83,501.0
2576,412,-59,100,502.0
2577,413,-58,100,502.0
2578,414,-119,179,503.0
2579,414,-57,100,502.0
2580,415,-56,100,502.0
2581,416,-116,74,501.0
2582,416,-65,116,502.0
2583,416,-55,100,502.0
2584,417,-115,74,501.0
2585,418,-67,116,502.0
2586,418,-64,116,502.0
2587,419,-65,116,502.0
2588,420,-66,116,502.0
2589,420,-63,116,502.0
2590,421,-104,83,501.0
2591,421,-103,83,501.0
2592,421,-102,83,501.0
2593,421,-101,83,501.0
2594,422,-128,74,501.0
2595,422,-122,74,501.0
2596,422,-101,83,501.0
2597,422,-83,70,501.0
2598,423,-127,74,501.0
2599,423,-123,74,501.0
2600,423,-101,83,501.0
2601,423,-83,70,501.0
2602,423,-80,83,501.0
2603,423,-79,83,501.0
2604,423,-78,83,501.0
2605,423,-77,83,501.0
2606,423,285,206,504.0
2607,424,-125,116,502.0
2608,424,-89,116,502.0
2609,424,-83,70,501.0
2610,424,-77,83,501.0
2611,424,285,206,504.0
2612,425,-126,116,502.0
2613,425,-124,116,502.0
2614,425,-116,20,500.0
2615,425,-115,20,500.0
2616,425,-114,20,500.0
2617,425,-111,20,500.0
2618,425,-110,20,500.0
2619,425,-89,116,502.0
2620,425,-77,83,501.0
2621,425,285,206,504.0
2622,426,-125,116,502.0
2623,427,-133,206,504.0
2624,427,-127,74,501.0
2625,427,-123,74,501.0
2626,427,-89,116,502.0
2627,427,-88,116,502.0
2628,428,-128,74,501.0
2629,428,-122,74,501.0
2630,428,-7,70,501.0
2631,428,-6,70,501.0
2632,428,-5,70,501.0
2633,429,-69,100,502.0
2634,430,-68,100,502.0
2635,431,-106,74,501.0
2636,431,-90,206,504.0
2637,431,-67,100,502.0
2638,431,-55,74,501.0
2639,432,-90,206,504.0
2640,432,-66,100,502.0
2641,433,-65,100,502.0
2642,433,-23,20,500.0
2643,433,-19,70,501.0
2644,434,-91,206,504.0
2645,434,-90,206,504.0
2646,434,-88,206,504.0
2647,434,-19,70,501.0
2648,434,-8,116,502.0
2649,434,-5,116,502.0
2650,434,-4,116,502.0
2651,434,0,116,502.0
2652,434,3,116,502.0
2653,435,-123,83,501.0
2654,435,-99,116,502.0
2655,435,5,206,504.0
2656,436,-123,83,501.0
2657,436,-100,116,502.0
2658,436,-99,116,502.0
2659,436,-98,116,502.0
2660,436,-90,206,504.0
2661,436,2,116,502.0
2662,437,-126,83,501.0
2663,437,-125,83,501.0
2664,437,-124,83,501.0
2665,437,-123,83,501.0
2666,437,-99,116,502.0
2667,437,-90,206,504.0
2668,437,-38,116,502.0
2669,439,-66,206,504.0
2670,440,-113,83,501.0
2671,440,-82,83,501.0
2672,440,-81,83,501.0
2673,441,-81,83,501.0
2674,442,-113,83,501.0
2675,442,-81,83,501.0
2676,443,-81,83,501.0
2677,443,-74,83,501.0
2678,443,-73,83,501.0
2679,444,-56,100,502.0
2680,444,-44,243,504.0
2681,445,-133,166,503.0
2682,445,-102,20,500.0
2683,445,-55,100,502.0
2684,445,-46,243,504.0
2685,445,-45,243,504.0
2686,446,-120,116,502.0
2687,446,-117,116,502.0
2688,446,-102,20,500.0
2689,446,-54,100,502.0
2690,446,-46,243,504.0
2691,446,-45,243,504.0
2692,447,-118,116,502.0
2693,448,-119,116,502.0
2694,448,-116,116,502.0
2695,448,-90,70,501.0
2696,448,-48,243,504.0
2697,448,-33,83,501.0
2698,448,-32,83,501.0
2699,449,-102,20,500.0
2700,449,-94,74,501.0
2701,449,-93,74,501.0
2702,449,-90,70,501.0
2703,449,-89,70,501.0
2704,449,-88,70,501.0
2705,450,-126,70,501.0
2706,450,-125,70,501.0
2707,450,-102,20,500.0
2708,450,-88,70,501.0
2709,450,-46,243,504.0
2710,450,-45,243,504.0
2711,451,-126,70,501.0
2712,451,-102,20,500.0
2713,451,-88,70,501.0
2714,451,-46,243,504.0
2715,451,-45,243,504.0
2716,452,-128,70,501.0
2717,452,-127,70,501.0
2718,452,-126,70,501.0
2719,452,-62,74,501.0
2720,452,-56,74,501.0
2721,452,-52,243,504.0
2722,452,-44,243,504.0
2723,453,-61,74,501.0
2724,453,-57,74,501.0
2725,456,-106,116,502.0
2726,457,-100,83,501.0
2727,458,-108,116,502.0
2728,458,-106,116,502.0
2729,458,-105,116,502.0
2730,458,-62,74,501.0
2731,458,-57,74,501.0
2732,458,-51,74,501.0
2733,459,-56,74,501.0
2734,459,-52,74,501.0
2735,460,-108,116,502.0
2736,460,-55,74,501.0
2737,460,-53,74,501.0
2738,461,-113,100,502.0
2739,461,-108,116,502.0
2740,461,33,83,501.0
2741,462,-114,100,502.0
2742,462,-55,74,501.0
2743,462,-53,74,501.0
2744,462,33,83,501.0
2745,463,-131,74,501.0
2746,463,-126,111,502.0
2747,463,-120,111,502.0
2748,463,-56,74,501.0
2749,463,-52,74,501.0
2750,463,14,116,502.0
2751,463,17,116,502.0
2752,464,-125,74,501.0
2753,464,-121,74,501.0
2754,464,-100,83,501.0
2755,464,-99,83,501.0
2756,464,-98,83,501.0
2757,464,-97,83,501.0
2758,464,-65,116,502.0
2759,464,-57,74,501.0
2760,464,-51,74,501.0
2761,464,-36,20,500.0
2762,464,-35,20,500.0
2763,464,-34,20,500.0
2764,464,-31,20,500.0
2765,464,-30,20,500.0
2766,464,-2,206,504.0
2767,464,-1,206,504.0
2768,464,16,116,502.0
2769,465,-123,116,502.0
2770,465,-100,83,501.0
2771,465,-16,83,501.0
2772,465,-1,206,504.0
2773,465,15,116,502.0
2774,465,18,116,502.0
2775,466,-124,116,502.0
2776,466,-122,116,502.0
2777,466,-100,83,501.0
2778,466,-16,83,501.0
2779,466,-1,206,504.0
2780,467,-123,116,502.0
2781,468,-133,74,501.0
2782,468,-125,74,501.0
2783,468,-121,74,501.0
2784,468,-79,74,501.0
2785,468,-44,83,501.0
2786,469,-132,74,501.0
2787,469,-126,111,502.0
2788,469,-120,111,502.0
2789,469,-78,74,501.0
2790,469,-44,83,501.0
2791,470,-76,179,503.0
2792,470,-51,74,501.0
2793,470,-47,83,501.0
2794,470,-46,83,501.0
2795,470,-45,83,501.0
2796,470,-44,83,501.0
2797,471,-131,116,502.0
2798,471,-112,74,501.0
2799,471,-77,179,503.0
2800,471,-76,179,503.0
2801,471,-75,179,503.0
2802,471,-52,74,501.0
2803,472,-113,74,501.0
2804,472,-76,179,503.0
2805,473,-132,74,501.0
2806,473,-78,74,501.0
2807,473,-74,74,501.0
2808,473,285,70,501.0
2809,474,-133,74,501.0
2810,474,-127,74,501.0
2811,474,-116,116,502.0
2812,474,-115,116,502.0
2813,474,-114,116,502.0
2814,474,-104,116,502.0
2815,474,-101,116,502.0
2816,474,-100,116,502.0
2817,474,-79,74,501.0
2818,475,-115,116,502.0
2819,476,-117,74,501.0
2820,476,-113,74,501.0
2821,476,-54,74,501.0
2822,477,-118,74,501.0
2823,477,-112,74,501.0
2824,477,-53,74,501.0
2825,478,-49,166,503.0
2826,479,-53,74,501.0
2827,479,-49,166,503.0
2828,479,-44,166,503.0
2829,480,-54,74,501.0
2830,480,-49,166,503.0
2831,480,-46,166,503.0
2832,480,-42,166,503.0
2833,481,-55,74,501.0
2834,481,-49,166,503.0
2835,483,-146,74,501.0
2836,483,-117,74,501.0
2837,483,-115,74,501.0
2838,483,-46,166,503.0
2839,483,-43,166,503.0
2840,484,-147,74,501.0
2841,484,-118,74,501.0
2842,484,-114,74,501.0
2843,485,-113,74,501.0
2844,485,-43,166,503.0
2845,485,-42,166,503.0
2846,485,-41,166,503.0
2847,485,-40,166,503.0
2848,486,-127,243,504.0
2849,486,-117,116,502.0
2850,486,-114,116,502.0
2851,487,-129,243,504.0
2852,487,-128,243,504.0
2853,487,-106,74,501.0
2854,488,-129,243,504.0
2855,488,-128,243,504.0
2856,488,-115,116,502.0
2857,488,-42,83,501.0
2858,490,-112,83,501.0
2859,490,-42,83,501.0
2860,491,-115,116,502.0
2861,491,-112,83,501.0
2862,492,-128,243,504.0
2863,492,-115,116,502.0
2864,492,-49,50,500.0
2865,492,285,83,501.0
2866,493,-51,243,504.0
2867,493,-50,243,504.0
2868,493,-29,20,500.0
2869,493,-28,20,500.0
2870,493,-25,20,500.0
2871,493,-24,20,500.0
2872,493,-23,20,500.0
2873,493,-15,83,501.0
2874,494,-127,243,504.0
2875,494,-105,83,501.0
2876,494,-51,50,500.0
2877,494,-50,243,504.0
2878,494,-17,83,501.0
2879,494,-16,83,501.0
2880,494,-15,83,501.0
2881,496,-53,50,500.0
2882,496,-45,116,502.0
2883,497,-159,206,504.0
2884,497,-156,206,504.0
2885,497,-20,70,501.0
2886,498,-55,50,500.0
2887,498,-51,50,500.0
2888,498,-50,243,504.0
2889,498,-20,70,501.0
2890,498,-10,74,501.0
2891,499,-55,243,504.0
2892,499,-51,243,504.0
2893,499,-50,243,504.0
2894,499,-20,70,501.0
2895,499,107,116,502.0
2896,500,-161,100,502.0
2897,500,-57,50,500.0
2898,500,-49,50,500.0
2899,501,-162,100,502.0
2900,501,-114,83,501.0
2901,501,108,116,502.0
2902,502,-163,100,502.0
2903,502,-114,83,501.0
2904,502,-2,83,501.0
2905,503,-114,83,501.0
2906,503,-37,20,500.0
2907,503,-26,70,501.0
2908,504,-116,83,501.0
2909,504,-115,83,501.0
2910,504,-114,83,501.0
2911,504,-100,70,501.0
2912,504,-99,70,501.0
2913,504,-95,20,500.0
2914,504,-50,206,504.0
2915,504,-37,20,500.0
2916,505,-124,70,501.0
2917,505,-121,166,503.0
2918,505,-100,70,501.0
2919,505,-34,70,501.0
2920,505,-26,70,501.0
2921,506,-100,70,501.0
2922,506,-34,70,501.0
2923,506,-33,70,501.0
2924,506,-32,70,501.0
2925,506,-26,70,501.0
2926,507,-32,70,501.0
2927,508,-142,83,501.0
2928,508,-32,70,501.0
2929,509,-115,166,503.0
2930,511,-156,100,502.0
2931,511,-112,116,502.0
2932,511,285,50,500.0
2933,512,-157,100,502.0
2934,512,-114,74,501.0
2935,512,-52,70,501.0
2936,512,-51,70,501.0
2937,512,-50,70,501.0
2938,512,-49,70,501.0
2939,512,-46,70,501.0
2940,512,-45,70,501.0
2941,513,-145,74,501.0
2942,514,-146,74,501.0
2943,515,-160,100,502.0
2944,516,-147,116,502.0
2945,517,108,100,502.0
2946,518,-146,74,501.0
2947,519,-145,74,501.0
2948,522,-139,206,504.0
2949,523,-138,206,504.0
2950,523,-135,206,504.0
2951,524,-150,70,501.0
2952,525,-160,116,502.0
2953,525,-150,70,501.0
2954,526,-160,116,502.0
2955,527,-150,70,501.0
2956,528,-150,70,501.0
2957,528,-140,50,500.0
2958,528,108,83,501.0
2959,528,109,83,501.0
2960,529,-139,90,501.0
2961,529,-138,90,501.0
2962,529,-134,90,501.0
2963,529,108,83,501.0
2964,530,-139,90,501.0
2965,530,-138,50,500.0
2966,530,-134,50,500.0
2967,530,-41,179,503.0
2968,530,108,83,501.0
2969,531,-168,83,501.0
2970,531,-167,83,501.0
2971,532,-167,83,501.0
2972,532,-159,83,501.0
2973,532,-136,50,500.0
2974,532,-40,74,501.0
2975,533,-167,83,501.0
2976,533,-159,83,501.0
2977,533,-39,74,501.0
2978,534,-167,83,501.0
2979,534,-159,83,501.0
2980,534,-139,90,501.0
2981,534,-138,50,500.0
2982,534,-134,50,500.0
2983,535,-159,83,501.0
2984,535,-139,90,501.0
2985,535,-138,90,501.0
2986,535,-134,90,501.0
2987,536,-153,20,500.0
2988,536,-152,20,500.0
2989,536,-151,20,500.0
2990,536,-148,20,500.0
2991,536,-147,20,500.0
2992,536,-140,50,500.0
2993,536,109,74,501.0
2994,545,-170,74,501.0
2995,546,-171,74,501.0
2996,547,-173,179,503.0
2997,547,-146,50,500.0
2998,547,-145,90,501.0
2999,547,-35,111,502.0
3000,548,-174,179,503.0
3001,548,-173,179,503.0
3002,548,-172,179,503.0
3003,548,-153,83,501.0
3004,548,-146,90,501.0
3005,548,-145,90,501.0
3006,548,-142,83,501.0
3007,548,-141,83,501.0
3008,548,-140,83,501.0
3009,548,-139,83,501.0
3010,548,-34,74,501.0
3011,549,-173,179,503.0
3012,549,-153,83,501.0
3013,549,-142,83,501.0
3014,549,-32,116,502.0
3015,550,-171,74,501.0
3016,550,-156,83,501.0
3017,550,-155,83,501.0
3018,550,-154,83,501.0
3019,550,-153,83,501.0
3020,550,-142,83,501.0
3021,550,-33,116,502.0
3022,551,-170,74,501.0
3023,551,-164,83,501.0
3024,551,-32,116,502.0
3025,551,-29,206,504.0
3026,552,-34,74,501.0
3027,552,108,74,501.0
3028,553,-146,179,503.0
3029,555,-145,74,501.0
3030,557,109,74,501.0
3031,558,-138,74,501.0
3032,558,108,74,501.0
3033,559,-146,83,501.0
3034,559,-144,83,501.0
3035,561,-146,83,501.0
3036,563,-151,116,502.0
3037,565,-172,116,502.0
3038,565,-169,116,502.0
3039,565,-168,116,502.0
3040,565,-153,116,502.0
3041,565,-150,116,502.0
3042,566,-176,116,502.0
3043,566,-151,116,502.0
3044,566,-28,83,501.0
3045,566,-27,83,501.0
3046,566,-26,83,501.0
3047,567,-152,116,502.0
3048,567,-149,116,502.0
3049,569,-158,74,501.0
3050,570,-162,116,502.0
3051,570,-159,74,501.0
3052,571,-162,116,502.0
3053,571,-146,90,501.0
3054,571,-145,90,501.0
3055,571,-141,90,501.0
3056,571,-136,83,501.0
3057,571,-135,83,501.0
3058,571,40,243,504.0
3059,572,-147,50,500.0
3060,572,-81,116,502.0
3061,573,37,243,504.0
3062,573,38,243,504.0
3063,573,42,243,504.0
3064,573,43,243,504.0
3065,573,67,100,502.0
3066,574,-173,74,501.0
3067,574,-162,116,502.0
3068,574,-80,116,502.0
3069,574,-63,116,502.0
3070,574,-61,116,502.0
3071,574,-60,116,502.0
3072,574,37,243,504.0
3073,574,38,243,504.0
3074,574,66,100,502.0
3075,575,-174,74,501.0
3076,575,-99,70,501.0
3077,575,-98,70,501.0
3078,575,-81,116,502.0
3079,575,-35,83,501.0
3080,575,36,243,504.0
3081,575,44,243,504.0
3082,575,65,100,502.0
3083,576,-176,179,503.0
3084,576,-82,116,502.0
3085,576,-79,116,502.0
3086,576,-63,116,502.0
3087,576,64,100,502.0
3088,577,-176,179,503.0
3089,577,-175,179,503.0
3090,577,-162,116,502.0
3091,577,-63,116,502.0
3092,577,-40,116,502.0
3093,578,-176,179,503.0
3094,578,-106,74,501.0
3095,578,-24,83,501.0
3096,579,-174,74,501.0
3097,579,-135,100,502.0
3098,579,-55,100,502.0
3099,579,-39,116,502.0
3100,579,-24,83,501.0
3101,579,32,83,501.0
3102,579,33,83,501.0
3103,579,34,83,501.0
3104,579,35,83,501.0
3105,580,-173,74,501.0
3106,580,-164,74,501.0
3107,580,-90,83,501.0
3108,580,-88,83,501.0
3109,580,-40,116,502.0
3110,580,-24,83,501.0
3111,580,-23,83,501.0
3112,580,-22,83,501.0
3113,580,-21,83,501.0
3114,580,22,74,501.0
3115,580,28,74,501.0
3116,580,32,83,501.0
3117,580,74,50,500.0
3118,581,-167,74,501.0
3119,581,-165,74,501.0
3120,581,-140,70,501.0
3121,581,-139,70,501.0
3122,581,-38,116,502.0
3123,582,-140,70,501.0
3124,582,-96,111,502.0
3125,582,-90,83,501.0
3126,582,107,74,501.0
